"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","subsidies_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","state_subsidies","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","federal_subsidies","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","subsidies","federal_nom","federal_cgrants","federal_igrants","pi_federal","state_local_nom","pi_state_local","pi_state_local_c","pi_state_local_i","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","add_state_health_outlays","add_state_social_benefits","add_state_noncorp_taxes","add_state_corporate_taxes","add_state_expenditures","add_federal_health_outlays","add_federal_social_benefits","add_federal_noncorp_taxes","add_federal_corporate_taxes","add_federal_subsidies","add_federal_grants","federal_cgrants_cont","federal_igrants_cont","federal_cont_0","state_local_cont_0","purchases_cont","subsidies_net","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_subsidies_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_subsidies_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","subsidies_net_xmpc","state_subsidies_net_xmpc","federal_subsidies_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont","state_subsidies_cont","federal_subsidies_cont"
"1",1970-03-31,NA,NA,NA,NA,44,44,1,2.31379962,12.3,85.7,3.8,0,9.68620038,38.7,153.6,27,4.7,12,51,239.3,30.7,4.7,133.6,13.91379962,5.576,0.0132078498476018,114.3,0.0211586166642348,0.0199145429574241,0.0251411589895989,1051.2,0.0224468187480489,0.00802419354838713,0.0144226251996618,631.7,0.0110625909752549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,12,51,239.3,30.7,0,2.31379962,12.3,85.7,3.8,4.7,9.68620038,38.7,153.6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,44,44,44,44,44,44,44,44
"2",1970-06-30,NA,NA,-0.17228279960922,-1.68167313836901,0,NA,1,2.4526275972,13.844,87.6,3.7,0,10.0473724028,46.756,154.9,27,4.8,12.5,60.6,242.5,30.8,4.8,131.8,15.0526275972,5.228,0.0132078498476018,117.4,0.0211586166642348,0.0199145429574241,0.0251411589895989,1067.4,0.0224468187480489,0.00802419354838713,0.0144226251996618,641.6,0.0110625909752549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285423894909498,-0.202789195491556,-1.76430783778695,-0.0896481001912785,-1.85395593797823,0.010292112738882,0.270958585716297,8.62657398929425,-1.36746753650755,-0.485964284875809,0,0.094664982422175,1.3092325503592,0.264262566323893,-0.172529781189839,0.010292112738882,0.176293603294123,7.31734143893505,-1.6317301028314,-0.515343182138334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",1970-09-30,NA,NA,0.589849811012585,-0.91883216441816,0,NA,1,2.5914555744,15.164,89.7,3.8,0,10.3085444256,45.436,150.4,27.9,4.7,12.9,60.6,240.1,31.7,4.7,132.4,16.1914555744,4.816,0.0170466540004222,122.2,0.018076593312375,0.0176554200643375,0.0193645640074211,1086.1,0.0158574073245892,0.00766030641225646,0.00819710091233272,653.5,0.00974181783280548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283964689599121,-0.207339712405499,-0.995457141611783,0.666474788206207,-0.328982353405575,-0.183530196376297,0.182473446936724,-1.05456872925075,-6.62001512942751,0.364014573252092,0,0.0961470470266579,1.07908499195137,0.575573916132569,0.0356121402932703,-0.183530196376297,0.0863263999100656,-2.13365372120212,-7.1955890455601,0.430142645383327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"4",1970-12-31,NA,NA,-0.0695284776645128,-0.58368254220867,6.08484468326376,NA,1,2.7302835516,16.536,91.5,3.6,0,10.6697164484,47.364,151,26.6,4.8,13.4,64,242.3,30.2,4.8,133.5,16.6302835516,4.9,0.0127134035597529,125.2,0.0189486981542564,0.0168345217966626,0.0253668524627459,1088.6,0.0204552973772101,0.00736388717969061,0.0130914101975195,660.2,0.0129746685043486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173171948395975,-0.0271176658200808,-0.573882071228186,-0.0793289486449961,-0.653211019873183,0.00440878828501567,0.237632631675897,2.16748352554723,-2.68328721973779,-2.14473221518405,0,0.0861215136973521,1.06358614160723,-0.024368444858311,-0.277286511599349,0.00440878828501567,0.151511117978544,1.00389738393999,-2.45891877487949,-1.86744570358469,2.85548954947401,0.582914961707892,2.27257458776611,13.6663849767579,3.5441783288815,10.0997066478764,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5218745262319,4.1270932905894,12.3722812356425,1.51996806577273,4.55659008770556,1.05164885350299,5.03319582976077,NA,NA,NA,NA
"5",1971-03-31,NA,NA,-0.225698349789749,-1.89045791240051,0.912131240605664,NA,0,2.6716952952,17.324,94.1,4.1,0,11.3283047048,47.976,152.6,29.9,4.7,14,65.3,246.8,34,4.8,133.3,16.9716952952,5.464,0.031666325066612,128.6,0.0227288380742476,0.0246529786003469,0.0168626580874196,1135.2,0.0224343113756362,0.00729035308953341,0.0151439582861028,679.2,0.00947733883832225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0697464339465438,0.163751697678828,-1.9844631761328,-0.131693086057465,-2.11615626219026,-0.0804849212537073,0.375312928166734,0.226867716617235,0.437188245880577,3.29361570377876,0,-0.10436880986892,0.51072944628098,1.0657561886012,0.439636309059719,-0.180484921253707,0.479681738035655,-0.182184960470956,-0.931921481106201,2.85397939471904,0.239934958311522,0.0388270649873846,0.201107893324137,2.24243021299679,0.891592454294725,1.35121503177044,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48236517130831,0.93041951928211,1.55232292509458,0.341877464369689,0.570392403121287,0.0881627625616468,0.823968478044017,NA,NA,NA,NA
"6",1971-06-30,NA,NA,-0.570696392245776,-0.289686001904929,0.653865478334384,NA,0,2.8440627336,18.2,97,4.2,0,11.7559372664,54.2,154,30.7,4.8,14.6,72.3,251,34.9,4.8,134.3,18.3440627336,6.312,0.0186748783152877,131.9,0.0180483534244731,0.0186975234601003,0.0159829805804057,1156.3,0.0207739530876481,0.0073745158640115,0.0133994372236366,693.2,0.0113868748838075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327653534625336,0.253831796838514,-0.871171333368779,0.0107889392180746,-0.860382394150704,-0.0900546755895313,0.337340529530534,5.77488118416743,-0.430311236561721,0.262112714574151,0,0.122242719007643,0.55097766668478,1.13455313063024,0.0230782979339423,0.0118214634852505,0.21509781052289,5.32390351748264,-1.46298822811718,0.239034416640212,0.254870895669725,0.0450320557191149,0.20983883995061,1.60079933184326,0.720985105467981,0.902691499443652,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85567022751298,0.766017161187096,1.11253033939426,0.26991443311737,0.392012099857034,0.0898065171493041,0.56405896118508,NA,NA,NA,NA
"7",1971-09-30,NA,NA,0.144779114228663,-0.898153752695773,0.593125410619079,NA,0,2.9733383124,18.384,100,4.4,0,12.0266616876,53.416,155.7,29.8,4.5,15,71.9,255.6,34.1,4.5,135.6,18.4733383124,5.756,0.0144807411019015,134.2,0.0140900972415161,0.0150990441889458,0.0108993288590604,1177.7,0.0174665421449041,0.0074176197596072,0.0100489223852969,705.6,0.0098341068884702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0981653609698689,-0.232332986138902,-0.567655405587002,-0.185719232880107,-0.753374638467109,-0.382808287910771,0.14812479093807,-1.647299836656,0.269816611332544,-1.4020852600179,0,0.0802105859499496,-0.129981424995005,1.32658251513649,0.127542748078075,-0.382808287910771,0.0679142049881207,-1.71904358432579,-0.956765903803927,-1.42962800809597,0.247142448070028,0.0414463519768555,0.205696096093172,1.46743483267707,0.448945161655046,0.995978780240825,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7145772807471,0.490391513631902,1.201674876334,0.169641620213406,0.415696575744702,0.0854942309331585,0.50763117968592,NA,NA,NA,NA
"8",1971-12-31,NA,NA,0.0717990605170296,-1.4135101142813,-4.33418634193208,NA,0,3.1457057508,18.72,103.2,4.5,0,12.4542942492,54.18,158.2,30.1,4.6,15.6,72.9,261.4,34.6,4.6,134.7,19.5457057508,5.644,0.0203296967366753,137.4,0.010958904109589,0.00907478165938858,0.0172615253877204,1190.3,0.0157887164481239,0.00749792795050208,0.00829078849762177,721.7,0.00618885096700783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260240865083919,-0.0864449056346467,-1.58730607373058,0.245595019966302,-1.34171105376427,0.038409494871205,0.394698316237353,0.0159205958310338,2.30165930868446,0.0332808389129085,0,0.131672014271219,0.0843822563804935,1.83132210824901,0.039778172762956,0.038409494871205,0.263026301966134,0.032907017342275,0.368968522543696,-0.107866011741795,0.282482227096355,0.0516952146059755,0.23078701249038,0.983333173490931,0.228624287479031,0.777505947756339,-14.0267435378208,-5.70189519621603,-8.32459545629911,NA,NA,NA,NA,NA,NA,-12.7609281372335,-5.42157569413103,-7.31630249605239,-1.84141146102778,-2.48494608000421,0.0959436960503882,0.333984265429543,-4.76411430341201,NA,NA,NA
"9",1972-03-31,NA,NA,-0.190267462070899,-0.00272987239105655,-0.0814004125193841,NA,0,3.5341111416,19.332,107.2,5,0,12.7658888584,55.768,175.8,31.8,6.1,16.3,75.1,282.9,36.8,6.1,141.4,20.1341111416,5.668,0.0411681582666037,140.8,0.0223254613498516,0.025153830549733,0.0127917297551299,1230.6,0.023631788130595,0.00757604744595386,0.0160557406846411,738.9,0.0105377413956855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0172471389610281,-0.0305656505159763,0.0450829170859478,-0.238080251547904,-0.192997334461956,1.41667657132846,0.417424894070425,0.879504793444497,16.7650555967955,1.57326290607927,0,0.331424741072078,0.272909872884508,2.13065699154282,0.418487950212623,1.41667657132846,0.0860001529983467,0.606594920559985,14.7343986052527,1.15477495586665,0.291957419424686,0.1497487635677,0.142208655856985,1.13017651577706,0.175114883464825,0.9549814209883,-1.66436121275631,-0.735979084292985,-0.934129243157665,NA,NA,NA,NA,NA,NA,-0.242227277554557,-0.41111543726046,0.16306083368762,-0.138155233894131,0.0547965500084417,0.0981122135342976,0.379795519037911,-0.559308145091593,NA,NA,NA
"10",1972-06-30,NA,NA,-2.78628395125603,2.44920697294699,-0.666264364717374,NA,0,3.624729376,19.792,110.8,5,0.1,13.075270624,55.308,178.6,32,6.2,16.7,75.2,289.4,37.1,6.2,144.2,28.324729376,5.216,0.010088671733623,142.2,0.0118025751072961,0.0131257832596794,0.00701103206516129,1266.4,0.0137048288470281,0.0076140204306383,0.00609080841638976,757.4,0.00577336197636935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52658564012488,-0.173864715600908,0.0964860484230229,-0.433563026732066,-0.337076978309043,0.0183369673172535,0.181785666765773,-0.905392418766283,2.71270951705753,-0.192655672577878,0.1,0.0433057370785344,0.201195123307734,2.16487260596877,-0.0669369120350378,0.0183369673172535,0.138479929687239,-1.206587542074,0.446498172848038,-0.225718760542847,0.256957575302615,0.131987942633651,0.124969632668964,-0.37288504488302,0.0964138112049897,-0.514379067411943,-1.9338348484726,-0.870028716534863,-1.06347471871669,NA,NA,NA,NA,NA,NA,-2.049762318053,-0.641626962696222,-1.45288415345967,-0.208557439524207,-0.472252284563521,0.0835226963440971,-0.121204305178944,-0.628582755882528,NA,NA,NA
"11",1972-09-30,NA,NA,2.15903782119262,-4.54148567343638,-0.344659363081338,NA,0,3.8965840792,19.084,112.9,5.2,0.1,13.6034159208,56.216,180.1,33.1,7.1,17.5,75.4,293.1,38.3,7.2,138.8,20.8965840792,6.724,0.00819635418999409,145.6,0.0152205102613685,0.0155598958333334,0.0138732466468721,1290.6,0.0167292847959697,0.0076695498143855,0.00905973498158419,775.8,0.00881057268722474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55404708096214,0.440818943037928,-2.42825753551217,0.0458096832684089,-2.38244785224376,0.897823240490016,0.524781954223108,-1.03930521212109,-1.069347451966,0.588587455190257,-0.00164801225016102,0.212118719048334,-1.03417458455187,0.274002426821596,0.117599387491949,0.797823240490016,0.312663235174776,-0.00348261531907212,-1.44334987878759,0.572636079948474,0.341705437041748,0.161667272580787,0.180038164460962,-0.236086254362665,-0.107029649695305,-0.128377849385432,-1.1968107261946,-0.740535153292931,-0.437944159680628,NA,NA,NA,NA,NA,NA,-1.09119154351552,-0.685897530407448,-0.386283844605098,-0.216644829566471,-0.122010058308622,0.107929702161007,-0.0745692527993257,-0.378019812443019,NA,NA,NA
"12",1972-12-31,0.0188905565405699,NA,-3.48995644376713,3.54706702777816,-0.115120174487171,0.076900147016711,0,3.851274962,18.508,115.7,5.7,0.1,13.848725038,66.892,183.7,36.6,7,17.7,85.4,299.4,42.4,7.1,142.2,34.651274962,5.7,0.0217236783651709,149.6,0.013763440860215,0.0124366946599139,0.0186821509719768,1328.9,0.0190512587556297,0.00772337958634095,0.0113278791692888,800.5,0.00811609545234004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13246991981101,-0.372400677971216,-0.213002214061636,0.270112798072665,0.0571105840110295,-0.214044220278503,-0.0771908131769194,8.80570358208344,1.65744986616261,3.49334810601852,-0.0015839475038681,-0.10702896345861,-0.878280541638187,1.01172326813291,0.417634729798859,-0.212460272774635,0.0298381502816909,9.78556807122551,0.747310545533537,2.97571337621966,0.235530382923537,0.107959552591576,0.127570830331962,1.74161491754413,-0.323628779249508,2.0659708877383,-1.39393937229493,-0.733511695802253,-0.648366661266539,-1.20275949550501,-0.163420551026906,-1.03600930675579,0.248118324349418,0.00652042065303934,0.240198082917699,-0.371435242982856,-1.10608105283405,0.749363832965628,-0.342811421922842,0.232252853855766,0.0729987239806407,0.539784570755967,-0.432028319322773,-0.372775296917716,0.00202089590982159,0.0744453999434989
"13",1973-03-31,-0.308957091197313,NA,1.686427302967,-1.61368379271472,-0.357301467761093,-0.0243991336885006,0,4.288443174,18.388,118.4,6,0.1,14.211556826,68.512,196.7,39.3,5.9,18.5,86.9,315.1,45.3,5.9,146.4,29.588443174,5.74,0.0161311361363539,153.2,0.0196981635250624,0.0197555879186981,0.019281288723668,1377.5,0.0206784933387558,0.00794254643977221,0.0127359468989836,825,0.0120761321373879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81280982996155,-0.0346680293269951,0.233794066573827,-0.161050556321546,0.0727435102522809,-1.34213261789784,0.445669389184268,-0.209595150489463,9.70640763399831,2.05120802832841,-0.00200186785771601,0.360070776423456,-0.490505703106081,0.383838888622577,0.185893532110187,-1.24013075004012,0.0855986127608119,0.280910552616604,9.32256874537569,1.96731636407593,0.241885394324152,0.114404910545636,0.127480483778517,1.49656743015899,-0.49539728384739,1.99269190495104,-2.59663784073985,-0.699186845511594,-1.90959119230525,-0.247799763115958,-0.0429503354305785,-0.201586518891655,-0.0810600218966211,0.00636817840761256,-0.0767313909221298,-1.18704480126929,-1.11676137583631,-0.0677367133894825,-0.336146098528502,-0.0203888067994529,0.0728077039127554,0.450468035264951,-0.781590139435578,-0.0745879338147213,0.00191682697196555,-0.0230962121821446
"14",1973-06-30,-1.59076452385181,NA,0.19128507318794,-1.5492769466167,-0.208636381388903,-0.0241362690341475,0,4.5743393856,18.5,120.1,6.1,0.1,15.0256606144,69.5,200.6,39.4,5.6,19.6,88,320.7,45.4,5.7,146.5,28.3743393856,6.208,0.017415489944373,156.2,0.0177722301474084,0.0168891648556349,0.0210562147442133,1413.9,0.0249078867034018,0.00835864862376878,0.016549238079633,840.5,0.019238251696857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56948015471596,0.0868700353590659,-1.06666682725981,-0.291325046168954,-1.35799187342876,-0.362821711891693,0.589457344068425,-1.29817063786238,-3.09578329102919,-1.15013958452435,-0.00275969003206258,0.167548472796454,-0.395451803095661,-1.5674729979621,-0.0655814019237546,-0.462821711891693,0.421908871271969,-0.902718834766716,-1.52831029306705,-0.984558182600594,0.333611521717248,0.142359526082168,0.191251995635081,1.40819233086236,-0.629642842288154,2.06106236409517,-2.15151552804029,-0.382313501830353,-1.76913461809222,-0.225660586461007,-0.0465152814061147,-0.185946018876247,-0.0831192764863454,0.00181325511016514,-0.0922514838541075,-0.718491538408034,-0.914298844332289,0.204982238907678,-0.265495127210828,0.0595229731855327,0.0968744890648997,0.408912473571648,-0.624759499975403,-0.0655275750159003,0.000526535059213107,-0.0267880896854033
"15",1973-09-30,-1.9199334929076,-0.950191137854039,0.7768162131069,-2.55585623319252,-0.0802770859481564,-0.060616386873828,0,4.6219887542,18.612,123.3,5.9,0.1,15.5780112458,70.488,205.8,37.6,4.6,20.2,89,329.1,43.4,4.7,144.2,27.5219887542,5.344,0.0206922656348572,159.9,0.0134322256613912,0.0116016364413507,0.0203838643615755,1433.8,0.0275542675756553,0.00845368730486218,0.0191005802707931,858.9,0.0181964709874447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.402123825974432,-0.295077026874671,-1.85865538034341,0.0796153602577959,-1.77904002008562,-1.15190590226615,0.0776568974707814,-1.345213929723,-0.146705764342755,-3.20991718647073,-0.00266501582923069,-0.074257500108974,-0.381027928407683,-0.000684010906041976,-0.362565965583071,-1.14924088643692,0.151914397579759,-0.864186001315332,-0.146021753436798,-2.85001623671689,0.233008383947975,0.0779248767717733,0.155083507176202,1.33936286940193,-0.482684844655712,1.86740410224602,-1.53533738159931,-0.279606136296084,-1.2496638371855,-0.106529527803579,-0.0332426778769033,-0.076607389472906,-0.214263773502264,0.00169652869110345,-0.217491683057037,-0.283759429555246,-0.715912253365823,0.478724699706773,-0.202535470221606,0.13543382126226,0.0659193391181766,0.378913040357008,-0.434355295735006,-0.0301377828145071,0.000479957193890218,-0.0615295800430121
"16",1973-12-31,-0.762797184381571,-1.14561307308457,0.0579337128238668,-0.126883502228552,-0.639281898855449,-0.0545654961214367,1,4.8125862286,19.252,125.2,6.1,0.1,16.2874137714,71.948,212.7,39.4,4.5,21.1,91.2,337.8,45.6,4.6,147.6,28.3125862286,5.92,0.0213853063579053,165,0.0189592577652278,0.0167803464719019,0.0268378063010501,1476.3,0.0259735017023845,0.00865440324449596,0.0173190984578886,873.9,0.0204540720683191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0252706315356139,0.107777830154443,-0.259931963918609,0.190982174513924,-0.0689497894046857,-0.236809833970231,0.312008798681138,-0.390654302840545,-0.879599225447464,0.936692171423829,-0.0029108475312815,0.0560584288522614,0.0982330574778878,-1.68907500607011,0.0282599956543903,-0.233898986438949,0.255950369828877,-0.591798207849706,0.909475780622671,0.705521328238156,0.320578296616038,0.114619540041719,0.205958756574319,-0.729817654705964,-0.262969284854595,-0.467503310545909,-1.4774329134863,-0.0610861889504559,-1.42836143709162,-0.209243674023842,-0.0434275614520279,-0.162372957200334,-0.19559002084729,0.00155803104899869,-0.197330711828288,-2.29150596644736,-0.251305464166361,-2.04960966009183,-0.0701089312781032,-0.571797924422328,0.089434592444145,-0.203603753579569,-0.412172663826559,-0.05837457777203,0.000434657846003262,-0.0550511122411181
"17",1974-03-31,0.591695469218735,-0.920449932980562,0.240171261094129,0.563955834539402,-0.147186623427201,-0.0652450029875954,1,4.4178813342,18.636,125.9,6.3,0.1,17.4821186658,76.964,221.4,37.4,3.5,21.9,95.6,347.3,43.7,3.6,152.7,27.5178813342,7.76,0.0102468936582218,171.9,0.0290125551408214,0.0242802018403088,0.0463636363636364,1491.2,0.028992009024613,0.00874169807933933,0.0202503109452736,891.9,0.0297599608099284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.468641951719092,0.41015414755743,0.622443638701064,0.181683456932467,0.804127095633531,-1.17710763089063,-0.0123850025635512,0.888648709298792,-3.50586037279459,-3.65567564535061,-0.00385016588892677,-0.579997447748744,-1.35723393693618,-4.12040769293633,-0.0348601192245326,-1.1732574650017,0.567612445185194,2.24588264623496,0.510697154252767,-3.51696536023715,0.217516058472778,-0.0968958103970258,0.314411868869805,-0.482712786253606,-0.457983137466368,-0.0253845894817786,-0.0596286788037843,0.56116111304011,-0.614342484493002,0.0223993709471372,-0.0276110138425529,0.0499918679648721,-0.240802994776468,0.00134175092724506,-0.244164905635712,-0.543229030413943,-0.019987097738592,-0.519488242775816,-0.00541545695010282,-0.140754113059897,0.0589354625679817,-0.130789889928499,-0.0161562497605593,0.0060690566814705,0.000363544246357804,-0.0661559047986757
"18",1974-06-30,-0.205952978497748,-0.574247046642047,0.307040611056998,-0.626232191906663,0.187955766459011,-0.0747171641070939,1,4.8076943931,19.896,129.7,6.6,0.1,18.6923056069,82.004,228.5,39.3,2.8,23.5,101.9,358.3,45.9,2.9,154.9,27.8076943931,8.572,0.0180496765434071,180.1,0.0347897774113768,0.0268923148255475,0.062858384013901,1530.1,0.031000874750073,0.0087905048312189,0.0222103699188541,920.4,0.0283052527254708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185649822447574,0.0686707678545787,-0.509253137313668,0.190061556464002,-0.319191580849665,-0.833544727204083,0.787602909508497,2.75364557758047,-1.88335659943834,0.578915394772658,-0.00370957575566896,0.225928404012292,0.568683462173528,-0.870355876387237,0.0662967273928547,-0.829835151448414,0.561674505496207,2.18496211540695,-1.1130007230511,0.512618667379805,0.262098810696795,-0.0837603258734622,0.345859136570258,0.428945862221036,-0.241052702780801,0.669343624307296,0.276360730625421,0.694151674200498,-0.399423960518628,0.011839281607187,-0.0290516281578499,0.040872392940219,-0.278545587791246,0.0012013086394873,-0.279856813506396,0.700699097359193,0.341488326027872,0.376794379792749,0.091600945822927,0.101071453807068,0.0703054749723161,0.11506058535972,0.0741310972707675,0.00317577296330124,0.000322239441922559,-0.075068887743132
"19",1974-09-30,-0.260329004935079,-0.159345924648916,0.177124013765426,-0.776724736669373,0.381258589861345,-0.0419868718924762,1,4.9376320794,20.928,133.7,7.3,0.1,19.5623679206,86.872,235.1,43.5,3.1,24.5,107.7,368.9,50.8,3.2,160.4,28.9376320794,6.496,0.0292225621714914,186.3,0.0364882090503507,0.0286714076080821,0.0639228348387624,1560,0.0394647545434215,0.00864334726852589,0.0308214072748956,949.3,0.0269863911484636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0241292428829079,-0.705323132611901,-0.09553084694038,-0.504069875963567,-0.599600722903947,0.196673758590731,0.162701147200746,2.16932965530876,-2.16613527480735,3.26459500666018,-0.00356297384169894,-0.0413592073149802,0.323110724455574,-0.621177072683537,0.46484372644787,0.20023673243243,0.204060354515729,1.94621893085322,-1.54139522828211,2.79975128021232,0.281233766886037,-0.0763582099948136,0.357591976880852,1.21971816885318,-0.0826215058865679,1.30168473404522,0.261784494116667,0.537908606955638,-0.270415696596863,-0.143716727282082,-0.0402949941035098,-0.100106916670057,-0.160610281706694,0.00108118186875648,-0.161801380651114,1.45840942086711,0.339715078839503,1.12695271700804,0.0888085952132549,0.29460890582525,0.0735203625608879,0.318859726515439,0.0684359176829403,-0.037570545005446,0.000282643453043979,-0.0422982499578103
"20",1974-12-31,0.548713840856591,0.168531831660625,-0.650215902223185,0.35667696105012,0.871523906404305,-0.029271124374649,1,5.197507452,23.22,134.8,6.5,0.1,20.602492548,90.08,237.6,38.1,3.5,25.8,113.3,372.4,44.6,3.6,167.4,29.997507452,7.84,0.0331948626090932,191.9,0.0294132718421727,0.0261714034895204,0.0415658253620683,1599.7,0.0388155453037224,0.00848183837288619,0.0303337069308363,959.1,0.0254138668868951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146391305710808,0.261253942660958,0.0807838878180816,-0.374322828991146,-0.293538941173065,0.2915337431687,0.469555221135359,1.94943254352157,-9.00412567033328,-7.92190182719688,-0.00338957052597813,0.0925108509554171,1.5826306803233,-3.43185579323276,-1.0474386483964,0.294923313694678,0.377044370179945,0.263412292672271,-5.46888030657453,-6.87446317880048,0.316681711938236,-0.0681564150216036,0.384838126959842,1.74623770928466,0.25136795925365,1.49410709666266,1.32872517056012,0.95821334564831,0.363908529541027,0.121456028254911,-0.00405443339819781,0.125446322231899,-0.114157385061131,0.000984671669734466,-0.115251973806529,3.39894323497679,1.13835512815189,2.2530481015889,0.291885930295357,0.577704641433052,0.0812004389585221,0.447753258790938,0.340698761682081,0.031142571347413,0.00025247991531653,-0.0295517881555202
"21",1975-03-31,1.84680309390447,0.482308737832058,0.613841955809079,-0.377987676651775,1.62461055166479,-0.0136617369176327,1,5.971448763,29.16,136.5,6.1,0.1,21.828551237,92.74,238.6,31.5,4.1,27.8,122,375,37.6,4.2,168.6,31.971448763,8.652,0.0181851715234231,201.5,0.0201105082383395,0.0199967919585096,0.0212444214952237,1616.1,0.0308178252632207,0.00821974820518157,0.0225980770580392,985.2,0.0188168106604187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281931721490284,0.145277466912252,-0.80519686505431,1.04105114421162,0.235854279157305,0.502668388083839,1.30245678126751,5.6367578805275,-7.46841452154951,-8.20583052540577,-0.00270365588656003,0.633418594819606,5.31221110314076,-1.94452813508289,-0.575737632626402,0.505372043970398,0.669038186447906,0.22454677738672,-5.42388638646659,-7.63009289277937,0.612521113300226,0.204862194556275,0.407658918743952,2.81456227281112,1.75199309327096,1.03930652617181,2.67735125469752,1.1773164308146,1.48164530694263,0.447425809304412,0.029086419363103,0.4182752505201,-0.0546367013678428,0.000996191272986807,-0.0557428097164926,6.49722374874543,3.16425432927793,3.291143192662,0.791211934557211,0.822940099434144,0.153158995636738,0.70377252555132,0.669463338050263,0.111877429344105,0.000249094523469852,-0.0139383158633475
